Instance,Income
180282,7392.240723
180283,59896.48828
180284,153944.1875
180285,364557
180286,180259.4219
180287,69565.82031
180288,73216.28906
180289,70959.67969
180290,97418.32813
180291,152861.5469
180292,180500.9063
180293,58806.35156
180294,42514.70313
180295,107389.8906
180296,172552.875
180297,349590.375
180298,21884.39063
180299,13571.72754
180300,36279.05859
180301,32490.66602
180302,33358.02344
180303,76670.14844
180304,96387.9375
180305,34523.22656
180306,44528.33203
180307,126968.6328
180308,96939.08594
180309,15540.23926
180310,38858.30859
180311,72227.59375
180312,17345.36328
180313,390492
180314,164420.6719
180315,63077.66406
180316,192262.1719
180317,48101.19922
180318,49495.72656
180319,79289.875
180320,69479.32031
180321,22728.76563
180322,40797.74609
180323,197013.6406
180324,327904.4063
180325,140940.2188
180326,27524.875
180327,6541.630859
180328,424468.0938
180329,35226.81641
180330,88953.875
180331,111672.0469
180332,115906.8203
180333,33742.00781
180334,27681.56055
180335,188373.7188
180336,26322.07813
180337,38081.25391
180338,144136.0625
180339,261616.2969
180340,33736.38672
180341,110864.6172
180342,9878.796875
180343,5289.833984
180344,146035.1719
180345,2587.383057
180346,78074.22656
180347,253656.2344
180348,-532.4743652
180349,97575.52344
180350,314864.1875
180351,35893.55078
180352,25221.6582
180353,26223.78516
180354,55692.20703
180355,103831.625
180356,17242.51758
180357,108736.9375
180358,105029.5703
180359,92307.45313
180360,24870.55859
180361,43920.11328
180362,299932.5
180363,2968.229492
180364,87451.75
180365,375272.5313
180366,20006.74609
180367,10355.26465
180368,54454.35156
180369,56151.03906
180370,23855.41406
180371,128672.8047
180372,36531.98438
180373,222299.5625
180374,457975.75
180375,196735.125
180376,112434.8359
180377,59811.38281
180378,492382.2813
180379,29590.20117
180380,41463.30078
180381,79579.67188
180382,162042.4375
180383,184742.0781
180384,168096.0781
180385,2185.954346
180386,209483.1094
180387,142651.3125
180388,59047.32422
180389,34737.48828
180390,134580.0156
180391,32066.60156
180392,226599.7656
180393,74888.96875
180394,57107.77734
180395,104979.3203
180396,60082.04297
180397,315844.125
180398,398784.3438
180399,4049.231934
180400,49662.86328
180401,15748.80469
180402,24690.97461
180403,27206.45898
180404,19254.94922
180405,53293.57422
180406,11745.1084
180407,78421.17188
180408,52177.48828
180409,203811.125
180410,165336.1094
180411,464549.3438
180412,188788.1094
180413,921.2870483
180414,92550.71094
180415,163348.1563
180416,-725.1080933
180417,256487.9219
180418,341026.5313
180419,39941.0625
180420,34383.13672
180421,56731.91406
180422,169130.1406
180423,178504.0781
180424,71207.00781
180425,8191.092773
180426,149915.2188
180427,26890.56641
180428,219738.2656
180429,458524.8438
180430,160392.5469
180431,18122.58984
180432,129181.625
180433,55063.46094
180434,110198.3359
180435,74524.04688
180436,227660.125
180437,37585.55078
180438,70885.5625
180439,87491.99219
180440,199889.8438
180441,34257.57031
180442,107246.7109
180443,22463.85938
180444,419895.4375
180445,7430.975586
180446,12477.78809
180447,16339.64551
180448,45130.64063
180449,34786.19141
180450,26628.72656
180451,177325.8125
180452,56190.10156
180453,174724.5469
180454,154154.5781
180455,357016.2813
180456,161961.7344
180457,15785.17773
180458,127175.7188
180459,19562.09961
180460,116853.8047
180461,18552.03125
180462,40676.48828
180463,46277.28906
180464,22116.29102
180465,97914.96094
180466,36022.69531
180467,52347.07031
180468,30827.16211
180469,40116.64063
180470,76528.53125
180471,34172.12891
180472,5274.154297
180473,77444.40625
180474,46324.30469
180475,21380.06445
180476,88914.8125
180477,79804.35938
180478,52703.08594
180479,62826.58984
180480,66205.82031
180481,170432.5156
180482,650148.375
180483,666369.9375
180484,101577.8359
180485,169543
180486,429992.9063
180487,298125.875
180488,14450.79395
180489,167393.8594
180490,17900.75195
180491,7544.696777
180492,66705.89063
180493,266746.5625
180494,24069.42969
180495,55174.27734
180496,-2613.239746
180497,198474.2656
180498,46251.08984
180499,23119.08398
180500,24113.91016
180501,21821.35547
180502,152365.8906
180503,66921.17969
180504,51100.02344
180505,20150.1582
180506,10226.9541
180507,93612.29688
180508,280948.25
180509,133639.1094
180510,175442.3906
180511,80781.375
180512,111219
180513,29243.71289
180514,66953.86719
180515,23473.09766
180516,19892.48633
180517,28474.02148
180518,39896.81641
180519,50344.62109
180520,104170.125
180521,64136.60156
180522,40573.20703
180523,50847.10156
180524,132430.4219
180525,-20557.38672
180526,12454.11133
180527,13812.6748
180528,16953.0332
180529,48280.28516
180530,56525.9375
180531,18750.61133
180532,85827.38281
180533,61942.33203
180534,366636.3438
180535,78855.35938
180536,74185.21875
180537,71883.17969
180538,19242.48438
180539,107280.3984
180540,67050.21094
180541,147311.8906
180542,5187.080078
180543,-104.4873657
180544,220547.2969
180545,54444.6875
180546,70368.42969
180547,225842.4531
180548,46674.62891
180549,78017.125
180550,67739.60938
180551,47311.44922
180552,123839.1875
180553,161267.0156
180554,24348.78906
180555,62622.03125
180556,38599.15234
180557,42446.875
180558,31097.80859
180559,112117.375
180560,54618.41797
180561,249484.9844
180562,64245.55078
180563,33844.07422
180564,3137.550293
180565,33100.05469
180566,42052.07031
180567,22663.28516
180568,102124.6719
180569,48094.16797
180570,135326.8281
180571,464226.2813
180572,264547.7188
180573,10086.14453
180574,112436.9453
180575,38313.71094
180576,50833.85547
180577,96615.44531
180578,342717
180579,646613.5
180580,24384.78516
180581,95490.85938
180582,36876.76172
180583,125367.2813
180584,127507.2422
180585,53699.54688
180586,134365.5
180587,69580.48438
180588,53037.65234
180589,44218.02344
180590,26862.58594
180591,20761.55078
180592,202613.3906
180593,54590.03516
180594,39472.44141
180595,351925.1875
180596,86609.78125
180597,78150.91406
180598,55396.96875
180599,390155.375
180600,177026.6406
180601,54399.41797
180602,24665.45508
180603,22008.0625
180604,40847.91016
180605,10929.40137
180606,192528.6875
180607,66551.95313
180608,75257.73438
180609,108840.9609
180610,313128.5625
180611,75445.20313
180612,50447.625
180613,330973.6875
180614,67534.4375
180615,245241.4688
180616,133514.75
180617,271678.625
180618,49504.60547
180619,53037.83594
180620,106086.9141
180621,5603.772949
180622,77998.11719
180623,28263.68164
180624,13539.60059
180625,26082.29492
180626,152948.2344
180627,168758.7813
180628,30886.61523
180629,75882.82031
180630,14935.7666
180631,219752.3438
180632,61068.875
180633,238137.4219
180634,173084.0625
180635,46067.91016
180636,159311.7969
180637,35703.27344
180638,76835.60938
180639,30463.30664
180640,20691.23633
180641,93759.92969
180642,46478.31641
180643,44329.60156
180644,104990.8672
180645,20247.0625
180646,78276.17969
180647,49998.30859
180648,152887.75
180649,388924.5
180650,88062.03125
180651,37181.05469
180652,262763.7188
180653,52858.74609
180654,39561.47266
180655,38170.53125
180656,66495.60156
180657,10917.79688
180658,251403.5156
180659,83450.875
180660,565736.375
180661,182855.6875
180662,29513.11719
180663,39928.05078
180664,397883.0938
180665,35197.30469
180666,182201.4375
180667,15674.15918
180668,207482
180669,-9518.217773
180670,23051.76953
180671,118085.8828
180672,14166.67383
180673,90144.625
180674,74616.65625
180675,73001.57031
180676,30014.44531
180677,423885.0313
180678,48111.31641
180679,142695.125
180680,41436.92969
180681,5006.632324
180682,28160.22266
180683,116570.4688
180684,10895.78125
180685,99073.36719
180686,45020.92188
180687,72436.55469
180688,61675.35938
180689,171765.1094
180690,456642.25
180691,23092.7832
180692,6227.746094
180693,170474.7969
180694,152692.4688
180695,37414.97266
180696,262543
180697,73554.21094
180698,130073.0313
180699,86711.63281
180700,32043.47852
180701,27747.48047
180702,137072.6875
180703,65896.61719
180704,76936.39844
180705,14167.70801
180706,41946.86328
180707,64445.1875
180708,49950.05469
180709,85977.35938
180710,5741.560059
180711,24505.17383
180712,167145.7969
180713,543324.5625
180714,74982.03906
180715,94748.50781
180716,60322.71484
180717,138855.0781
180718,781312.5
180719,43622.42188
180720,63656.97266
180721,79307.89063
180722,34579.83203
180723,161326.5781
180724,294704.6563
180725,174070.5625
180726,118620.0469
180727,167478.3906
180728,33222.10938
180729,188771.875
180730,332647.1875
180731,28171.21094
180732,34011.60938
180733,99853.04688
180734,46429.86719
180735,371857
180736,15666.10254
180737,151078.1406
180738,119885.5391
180739,51914.89063
180740,56525.85938
180741,67113.00781
180742,255283.6875
180743,82242.99219
180744,202657.125
180745,51043.08594
180746,154800.6719
180747,270368.0625
180748,22995.82227
180749,78506.85156
180750,71311.57031
180751,34534.16016
180752,169742.6875
180753,26927.50195
180754,47789.68359
180755,75370.26563
180756,36426.52344
180757,64017.32422
180758,183478.2344
180759,570389.3125
180760,37805.63281
180761,9836.782227
180762,20342.17188
180763,49060.72266
180764,25563.53125
180765,28026.11914
180766,21085.67383
180767,59319.00781
180768,48296.8125
180769,52061.51563
180770,11684.01855
180771,69876.07031
180772,371666.5625
180773,299661.7813
180774,10996.52734
180775,34524.66406
180776,25134.00586
180777,36533.85156
180778,47898.24609
180779,10920.85059
180780,27382.31055
180781,26523.20898
180782,184550.5156
180783,121218.7109
180784,135241.2813
180785,198273.6719
180786,83724.21094
180787,19198.36719
180788,152980.4219
180789,59253.64453
180790,25144.68359
180791,33566.48828
180792,5557.098145
180793,25110.02344
180794,76501.60938
180795,30748.64648
180796,134756.6094
180797,51808.29297
180798,319186.8125
180799,111803.9063
180800,73697.64063
180801,55355.82422
180802,198477.5313
180803,46147.51563
180804,112708.2266
180805,107680.1641
180806,37297.76172
180807,28338.89648
180808,141581.8906
180809,431425.4688
180810,399338
180811,9351.488281
180812,52912.90625
180813,129550.3047
180814,27782.13086
180815,476999.5938
180816,143403.0469
180817,28841.31445
180818,99491.6875
180819,341921.3125
180820,53017.39844
180821,426607.9688
180822,26571.56445
180823,77626.91406
180824,37882.73047
180825,27534.80469
180826,261791.4531
180827,51729.12109
180828,26494.0625
180829,59823.32031
180830,218938.5313
180831,35923.32422
180832,7723.082031
180833,80258.07813
180834,48140.99609
180835,38791.125
180836,72406.54688
180837,23916.38086
180838,29887.68945
180839,6796.516602
180840,42835.65625
180841,38591.70703
180842,2308.175049
180843,406077.4688
180844,349074.8125
180845,385385.625
180846,150511.3906
180847,41201.45703
180848,76373.40625
180849,79797.99219
180850,247252.9688
180851,129860.8984
180852,135799.5469
180853,56208.97266
180854,35584.17578
180855,54111.78516
180856,161046.3125
180857,-9591.094727
180858,25785.26953
180859,37773.72656
180860,111248.4688
180861,56156.48828
180862,343701.75
180863,20480.38867
180864,194056.8594
180865,32734.49023
180866,35525.63672
180867,63452.10938
180868,351171.0625
180869,36018.72266
180870,522983.6875
180871,166248.2969
180872,44858.08594
180873,59340.35547
180874,11178.21777
180875,23432.55469
180876,13534.06152
180877,17604.54297
180878,77518.07031
180879,30320.29492
180880,51181.26953
180881,990868.3125
180882,-11425.06738
180883,565954.25
180884,249220.5
180885,112432.5234
180886,78587.21094
180887,140433.8281
180888,145183.8438
180889,29879.47266
180890,32274.66211
180891,29805.70703
180892,33639.41016
180893,110653.9141
180894,124486.8438
180895,78782.1875
180896,263318.8125
180897,19219.32227
180898,50840.49219
180899,126764.0156
180900,11314.76465
180901,35982.38281
180902,61031.25781
180903,14193.35645
180904,41153.89063
180905,54802.46094
180906,74068.07813
180907,65963.17188
180908,73872.57813
180909,150204.3125
180910,68341.89844
180911,48686.80469
180912,170051.1094
180913,276681.5313
180914,449926.5938
180915,194599.9531
180916,89771.36719
180917,339671.8125
180918,19672.67773
180919,31167.36914
180920,180283.6563
180921,116483.8672
180922,57930.57813
180923,61136.49609
180924,35224.76172
180925,39736.13672
180926,192613.5313
180927,139339.375
180928,23866.77539
180929,-8048.491699
180930,223717.3594
180931,4564.208008
180932,88818.49219
180933,191636.3438
180934,9720.319336
180935,36004.875
180936,83417.46875
180937,97836.10938
180938,27371.28711
180939,84657.625
180940,53271.11719
180941,134434.9844
180942,17964.16602
180943,212885.4063
180944,28921.01367
180945,52415.76172
180946,10011.2832
180947,75630.92188
180948,290469.6875
180949,58272.40234
180950,101519.6328
180951,18771.17969
180952,117584.1797
180953,53232.14063
180954,210446.7031
180955,125831.4219
180956,237447.2031
180957,117741.4141
180958,42285.16406
180959,198658.0781
180960,263854.3125
180961,99828.91406
180962,160609.0469
180963,152461.1719
180964,30473.13086
180965,106743.2656
180966,234682.4688
180967,12639.23242
180968,133260.375
180969,33368.65234
180970,67940.96094
180971,114929.8672
180972,65090.32031
180973,195913.125
180974,43507.02734
180975,46052.83594
180976,13277.02637
180977,56054.77734
180978,22553.18359
180979,32280.2832
180980,74433.08594
180981,40246.91797
180982,42601.29297
180983,3989.600342
180984,71940.79688
180985,36340.69922
180986,111728.75
